V Kohli,R Ashwin,0.4375,0.5,0,0,0.0625,0,0
V Kohli,P Negi,0.0588235294,0.7647058824,0.0588235294,0,0.0588235294,0.0588235294,0
Sachin Baby,BCJ Cutting,0.5,0.5,0,0,0,0,0
KA Pollard,CJ Jordan,0,1,0,0,0,0,0
Shakib Al Hasan,DJ Bravo,0.2666666667,0.4,0.0666666667,0,0,0.2666666667,0
HH Pandya,Kuldeep Yadav,0.3333333333,0.3333333333,0.3333333333,0,0,0,0
Q de Kock,MJ McClenaghan,0.6666666667,0.1111111111,0,0,0,0.1111111111,0.1111111111
V Kohli,HH Pandya,0.6666666667,0.3333333333,0,0,0,0,0
DR Smith,Sandeep Sharma,0.7142857143,0,0,0,0.1428571429,0.1428571429,0
RA Jadeja,Gurkeerat Singh,0.4,0.2,0.2,0.2,0,0,0
SV Samson,A Zampa,0.3333333333,0.3333333333,0,0,0,0,0.3333333333
WP Saha,VR Aaron,0,0.75,0,0,0.25,0,0
AR Patel,UT Yadav,0.2,0.4,0.2,0,0,0,0.2
UT Yadav,JA Morkel,0.5,0.5,0,0,0,0,0
NLTC Perera,B Kumar,0.25,0.5,0,0,0,0.25,0
KM Jadhav,BB Sran,0,0,1,0,0,0,0
SN Khan,B Kumar,0,0,0,0,0.8,0.2,0
SS Tiwary,VR Aaron,0.3333333333,0.5,0,0,0.1666666667,0,0
V Kohli,AS Rajpoot,0.1428571429,0.5714285714,0.1428571429,0,0.1428571429,0,0
SV Samson,PP Chawla,0,1,0,0,0,0,0
MJ Guptill,DR Smith,0.5,0,0,0,0.25,0,0.25
AB de Villiers,DJ Bravo,0.2105263158,0.4736842105,0.0526315789,0,0.1578947368,0.1052631579,0
BB McCullum,R Ashwin,0.4,0.2,0.1,0.1,0.1,0.1,0
JP Faulkner,MJ McClenaghan,0.5,0.25,0,0,0,0,0.25
RG Sharma,HV Patel,0.375,0.375,0.125,0,0,0.125,0
GJ Maxwell,Z Khan,0,1,0,0,0,0,0
GJ Maxwell,RA Jadeja,0,1,0,0,0,0,0
DA Warner,DW Steyn,0.3333333333,0.1111111111,0.3333333333,0,0.2222222222,0,0
V Kohli,UT Yadav,0.1666666667,0.6666666667,0,0,0.1666666667,0,0
JC Buttler,Kuldeep Yadav,0.3333333333,0.3333333333,0,0,0.3333333333,0,0
RV Uthappa,JJ Bumrah,0.5,0.25,0.125,0,0,0.125,0
AB de Villiers,R Bhatia,0,0.7272727273,0.1818181818,0,0.0909090909,0,0
HM Amla,B Kumar,0.4,0.3,0,0,0.2,0,0.1
S Dhawan,JP Duminy,0.4,0,0.2,0,0.4,0,0
RG Sharma,R Bhatia,0.1818181818,0.6363636364,0.0909090909,0,0,0.0909090909,0
AJ Finch,PP Chawla,0.2,0.2,0,0,0.4,0.2,0
Shakib Al Hasan,R Ashwin,0.5,0.5,0,0,0,0,0
PV Tambe,CH Gayle,1,0,0,0,0,0,0
V Kohli,BB Sran,0.2,0,0.4,0,0,0.2,0.2
YK Pathan,S Aravind,0.3333333333,0.6666666667,0,0,0,0,0
MC Henriques,Iqbal Abdulla,0,1,0,0,0,0,0
DR Smith,Shakib Al Hasan,0.4444444444,0.1111111111,0,0,0.2222222222,0.1111111111,0.1111111111
KD Karthik,MC Henriques,0.6,0.3,0,0,0.1,0,0
NLTC Perera,AR Patel,0,1,0,0,0,0,0
RA Jadeja,BCJ Cutting,0,1,0,0,0,0,0
KS Williamson,RP Singh,0.5,0.5,0,0,0,0,0
KK Nair,AR Patel,0.3636363636,0.4545454545,0.1818181818,0,0,0,0
S Dhawan,M Morkel,0.5833333333,0,0,0,0.25,0,0.1666666667
KV Sharma,SR Watson,0.5,0.1666666667,0.1666666667,0,0.1666666667,0,0
MS Dhoni,RA Jadeja,0.5454545455,0.1818181818,0.0909090909,0,0,0.1818181818,0
DA Warner,M Morkel,0.6666666667,0.0833333333,0.0833333333,0,0.1666666667,0,0
Yuvraj Singh,NLTC Perera,0,0.5,0,0,0.25,0.25,0
CA Lynn,SR Watson,0,0.6666666667,0.3333333333,0,0,0,0
Ishan Kishan,AR Patel,0,0.4,0.4,0,0.2,0,0
STR Binny,Z Khan,0.6666666667,0,0,0,0.3333333333,0,0
AT Rayudu,CH Morris,0.8,0.2,0,0,0,0,0
BB McCullum,NLTC Perera,0.25,0.25,0,0,0.5,0,0
KL Rahul,CH Morris,0.2857142857,0.1428571429,0,0.1428571429,0.2857142857,0.1428571429,0
BB McCullum,S Aravind,0.6666666667,0.2222222222,0,0,0.1111111111,0,0
EJG Morgan,Parvez Rasool,0,1,0,0,0,0,0
AJ Finch,Sachin Baby,0.5,0,0,0,0.25,0,0.25
SPD Smith,MC Henriques,0.25,0.5,0.25,0,0,0,0
M Vohra,Mustafizur Rahman,0.8333333333,0,0,0,0,0,0.1666666667
WP Saha,Mohammed Shami,0.25,0.25,0,0,0.25,0,0.25
SK Raina,MM Sharma,0.3333333333,0.3333333333,0,0,0.1111111111,0.1111111111,0.1111111111
KP Pietersen,S Gopal,0.4,0.4,0.2,0,0,0,0
G Gambhir,AR Patel,0.3636363636,0.5454545455,0.0909090909,0,0,0,0
SW Billings,MP Stoinis,0.6,0.2,0,0,0,0,0.2
MK Pandey,P Sahu,0.1666666667,0.8333333333,0,0,0,0,0
SR Watson,B Kumar,0,1,0,0,0,0,0
JP Faulkner,Imran Tahir,0,1,0,0,0,0,0
BB McCullum,Sandeep Sharma,0.6666666667,0,0,0,0,0,0.3333333333
DA Warner,HH Pandya,0.125,0.5,0.125,0.125,0.125,0,0
KK Nair,MP Stoinis,0.3333333333,0.3333333333,0,0,0.3333333333,0,0
WP Saha,JJ Bumrah,0,0.8,0,0,0.2,0,0
WP Saha,CR Brathwaite,0.1428571429,0.7142857143,0,0,0,0,0.1428571429
KD Karthik,T Shamsi,0.5454545455,0.2727272727,0.1818181818,0,0,0,0
DJ Bravo,BB Sran,0.3333333333,0.3333333333,0,0,0,0,0.3333333333
RV Uthappa,AR Patel,0.2941176471,0.3529411765,0.2352941176,0,0.0588235294,0.0588235294,0
B Kumar,A Zampa,0.3333333333,0.3333333333,0,0,0,0,0.3333333333
M Vijay,M Morkel,0.6111111111,0.1666666667,0,0,0.1666666667,0,0.0555555556
MK Pandey,DJ Hooda,0,1,0,0,0,0,0
AB de Villiers,S Kaushik,0.2,0.4,0,0,0.2,0.2,0
M Vohra,MJ McClenaghan,0,1,0,0,0,0,0
MP Stoinis,Z Khan,0.2857142857,0.2857142857,0.2857142857,0,0,0,0.1428571429
SK Raina,AR Patel,0.5,0.25,0,0,0.25,0,0
G Gambhir,MP Stoinis,0.3636363636,0.3636363636,0,0,0.2727272727,0,0
JA Morkel,SP Narine,0,0.3333333333,0,0,0,0.6666666667,0
DA Miller,IK Pathan,0,1,0,0,0,0,0
SV Samson,NLTC Perera,0.3333333333,0.4444444444,0,0,0.2222222222,0,0
S Dhawan,DS Kulkarni,0.3846153846,0.3076923077,0.0769230769,0,0.1538461538,0,0.0769230769
KL Rahul,R Bhatia,0.25,0.75,0,0,0,0,0
PA Patel,GB Hogg,0.6666666667,0.1111111111,0,0,0.1111111111,0,0.1111111111
KL Rahul,AD Russell,0.4444444444,0.4444444444,0.1111111111,0,0,0,0
V Kohli,P Kumar,0.3636363636,0.2272727273,0.0909090909,0,0.1818181818,0.0909090909,0.0454545455
RR Pant,Sandeep Sharma,0,0,0,0,1,0,0
MJ McClenaghan,I Sharma,0,1,0,0,0,0,0
GJ Maxwell,A Mishra,0.4615384615,0.1538461538,0.2307692308,0,0,0.0769230769,0.0769230769
KV Sharma,AS Rajpoot,0,1,0,0,0,0,0
C Munro,HH Pandya,0.3333333333,0.3333333333,0.3333333333,0,0,0,0
MS Dhoni,STR Binny,0,1,0,0,0,0,0
SK Raina,YS Chahal,0.1666666667,0.5,0.1666666667,0,0,0,0.1666666667
V Kohli,KV Sharma,0.0909090909,0.5454545455,0.0909090909,0,0.1818181818,0.0909090909,0
AT Rayudu,CJ Jordan,0.3333333333,0.6666666667,0,0,0,0,0
Sachin Baby,Anureet Singh,0.3333333333,0.3333333333,0.3333333333,0,0,0,0
MK Pandey,Mustafizur Rahman,0.1666666667,0.5555555556,0.0555555556,0.0555555556,0.1666666667,0,0
BB McCullum,CH Morris,0.5555555556,0,0.1111111111,0,0.1111111111,0.1111111111,0.1111111111
AB de Villiers,DR Smith,0,0.4,0,0,0.4,0.2,0
KH Pandya,SP Narine,0.3333333333,0.3333333333,0,0,0,0,0.3333333333
DA Warner,PV Tambe,0,0.6666666667,0.1666666667,0,0.1666666667,0,0
JC Buttler,BB Sran,0.5,0.25,0,0,0,0,0.25
AM Rahane,M Morkel,0.375,0.375,0,0,0.125,0.125,0
S Dhawan,KW Richardson,0.6666666667,0.1666666667,0,0,0,0,0.1666666667
SE Marsh,CH Morris,0.6,0.4,0,0,0,0,0
WP Saha,NLTC Perera,0,1,0,0,0,0,0
Harbhajan Singh,Sandeep Sharma,0.3333333333,0.6666666667,0,0,0,0,0
F Behardien,AB Dinda,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667
G Gambhir,NLTC Perera,0,1,0,0,0,0,0
JP Duminy,AB Dinda,0.3333333333,0,0.3333333333,0,0,0,0.3333333333
JC Buttler,KC Cariappa,0.5,0.5,0,0,0,0,0
SW Billings,SP Narine,0,1,0,0,0,0,0
R Sathish,M Ashwin,1,0,0,0,0,0,0
AT Rayudu,Iqbal Abdulla,0.25,0.5,0,0,0,0,0.25
G Gambhir,VR Aaron,0.6,0.4,0,0,0,0,0
DJ Bravo,CH Morris,0.2,0.8,0,0,0,0,0
SS Tiwary,DS Kulkarni,0,1,0,0,0,0,0
DJ Hooda,A Mishra,0,1,0,0,0,0,0
KK Nair,GB Hogg,0.125,0.75,0.125,0,0,0,0
Q de Kock,TG Southee,0.25,0.25,0,0,0.5,0,0
M Vijay,A Nehra,0,1,0,0,0,0,0
AT Rayudu,MC Henriques,0.5,0.4285714286,0,0,0,0.0714285714,0
Ishan Kishan,Gurkeerat Singh,0.5,0.5,0,0,0,0,0
RA Jadeja,YS Chahal,0.3333333333,0.3333333333,0,0,0.1666666667,0.1666666667,0
YK Pathan,MJ McClenaghan,0.2,0.4,0,0,0.4,0,0
KC Cariappa,Sachin Baby,0,1,0,0,0,0,0
GJ Maxwell,NLTC Perera,0.3333333333,0.1666666667,0.3333333333,0,0.1666666667,0,0
RA Jadeja,M Ashwin,0.6,0.4,0,0,0,0,0
S Dhawan,PJ Sangwan,0.2,0.2,0.2,0,0.4,0,0
DJ Hooda,TG Southee,0,1,0,0,0,0,0
F du Plessis,MJ McClenaghan,0.5714285714,0.2857142857,0,0,0,0.1428571429,0
MM Sharma,J Yadav,0.5,0.1666666667,0,0,0.1666666667,0.1666666667,0
AR Patel,VR Aaron,0.4,0.2,0,0,0.2,0.2,0
AM Rahane,SP Narine,0.3333333333,0.5555555556,0,0,0,0,0.1111111111
DA Miller,YK Pathan,0.5,0,0,0,0,0,0.5
RR Pant,Yuvraj Singh,0.25,0.5,0.25,0,0,0,0
Mohammed Shami,SM Boland,0.3333333333,0.6666666667,0,0,0,0,0
SW Billings,PP Chawla,0.1111111111,0.3333333333,0.3333333333,0,0.2222222222,0,0
V Kohli,Harbhajan Singh,0.4285714286,0.4285714286,0,0,0.1428571429,0,0
JP Duminy,KH Pandya,0,1,0,0,0,0,0
DR Smith,AR Patel,0.6,0.2,0,0,0,0,0.2
RR Pant,KH Pandya,0,0.3333333333,0,0,0.6666666667,0,0
P Negi,P Kumar,0.3333333333,0.6666666667,0,0,0,0,0
J Yadav,SR Watson,0.5,0.5,0,0,0,0,0
MC Henriques,SR Watson,0.1428571429,0.7142857143,0.1428571429,0,0,0,0
DS Kulkarni,SR Watson,0,0,0,0,1,0,0
DR Smith,B Kumar,0.8,0.1,0,0,0,0,0.1
SA Yadav,S Aravind,0.3333333333,0,0,0,0.3333333333,0,0.3333333333
DA Warner,M Vijay,0.3333333333,0.3333333333,0,0,0.3333333333,0,0
DA Miller,Mustafizur Rahman,0.25,0.5,0,0,0.25,0,0
KS Williamson,KH Pandya,0,1,0,0,0,0,0
MC Henriques,Mohammed Shami,0.5,0,0,0,0,0,0.5
Shakib Al Hasan,P Sahu,0.6666666667,0.3333333333,0,0,0,0,0
G Gambhir,Harbhajan Singh,0.2272727273,0.6363636364,0.1363636364,0,0,0,0
G Gambhir,YS Chahal,0,0.5,0.1666666667,0,0.3333333333,0,0
G Gambhir,JA Morkel,0,0.4,0,0,0.4,0,0.2
HH Pandya,PP Chawla,0.2,0.6,0,0,0,0,0.2
Q de Kock,AB Dinda,0.6666666667,0.1666666667,0,0,0,0,0.1666666667
P Kumar,CJ Jordan,0.4,0.2,0,0,0,0,0.4
PA Patel,JW Hastings,0.4285714286,0.2857142857,0.1428571429,0,0.1428571429,0,0
DA Warner,JO Holder,0.2857142857,0.7142857143,0,0,0,0,0
M Vijay,S Kaushik,0.3636363636,0.4545454545,0,0,0.0909090909,0,0.0909090909
P Sahu,CR Brathwaite,0.2,0.2,0.4,0,0,0.2,0
A Ashish Reddy,SR Watson,0.3333333333,0.5,0,0,0,0,0.1666666667
AD Russell,Mustafizur Rahman,0.3333333333,0.3333333333,0,0,0,0,0.3333333333
DS Kulkarni,MJ McClenaghan,0,1,0,0,0,0,0
GJ Bailey,CH Morris,0.8571428571,0,0,0,0.1428571429,0,0
RG Sharma,MC Henriques,0.4,0.6,0,0,0,0,0
DA Miller,RA Jadeja,0.375,0.25,0.125,0,0.125,0.125,0
SR Watson,CR Brathwaite,0.4666666667,0.3333333333,0,0,0.1333333333,0.0666666667,0
M Vijay,Shakib Al Hasan,0.2,0.4,0,0,0.4,0,0
AM Rahane,S Kaushik,0.4,0.4,0,0,0.2,0,0
SS Tiwary,HH Pandya,0.5,0.5,0,0,0,0,0
DR Smith,KC Cariappa,0.75,0.25,0,0,0,0,0
G Gambhir,BB Sran,0.5,0.2083333333,0.0833333333,0,0.2083333333,0,0
WP Saha,SP Narine,0.6,0.2,0.1,0,0,0,0.1
WP Saha,YS Chahal,0.2222222222,0.1111111111,0.1111111111,0,0.3333333333,0,0.2222222222
AR Patel,NLTC Perera,0.5,0,0,0,0,0,0.5
KK Nair,HV Patel,0.2222222222,0.4444444444,0.1111111111,0,0.1111111111,0.1111111111,0
DR Smith,MM Sharma,0.25,0.75,0,0,0,0,0
MP Stoinis,SR Watson,0.2857142857,0.5714285714,0,0,0.1428571429,0,0
KK Nair,DJ Hooda,0,0.8888888889,0,0,0.1111111111,0,0
BB McCullum,SP Narine,0.6666666667,0,0,0,0,0,0.3333333333
NV Ojha,CR Brathwaite,0.3333333333,0.6666666667,0,0,0,0,0
SW Billings,UT Yadav,0.4285714286,0.2857142857,0,0,0.1428571429,0,0.1428571429
M Vijay,SR Watson,0.4545454545,0.2727272727,0.0909090909,0,0.0909090909,0,0.0909090909
AT Rayudu,Z Khan,0,1,0,0,0,0,0
AD Russell,R Bhatia,0.3333333333,0.6666666667,0,0,0,0,0
SV Samson,SR Watson,0.4545454545,0.3636363636,0.0909090909,0,0,0,0.0909090909
Q de Kock,AR Patel,0.3333333333,0.1666666667,0.1666666667,0,0.2777777778,0.0555555556,0
AB de Villiers,Mustafizur Rahman,0.4615384615,0.3846153846,0.0769230769,0,0,0,0.0769230769
RG Sharma,SR Watson,0,1,0,0,0,0,0
RA Jadeja,SR Watson,0.6875,0.1875,0,0,0,0,0.125
AJ Finch,Bipul Sharma,0.5,0.5,0,0,0,0,0
SA Yadav,BB Sran,0,0.6666666667,0,0,0,0.3333333333,0
KD Karthik,MP Stoinis,0,0.5,0,0,0.5,0,0
KK Nair,YS Chahal,0.4,0.4,0,0,0.1,0,0.1
PP Chawla,Mohammed Shami,0.6666666667,0,0,0,0.3333333333,0,0
SS Tiwary,Mustafizur Rahman,0.5,0.25,0.25,0,0,0,0
HM Amla,S Aravind,0.25,0.25,0,0,0,0.25,0.25
AD Nath,Harbhajan Singh,0.5,0.5,0,0,0,0,0
KL Rahul,CR Brathwaite,0.5,0,0,0,0,0,0.5
AJ Finch,Sandeep Sharma,0.3636363636,0.4545454545,0.0909090909,0,0.0909090909,0,0
JC Buttler,MM Sharma,0.4,0,0,0,0.4,0,0.2
EJG Morgan,UT Yadav,0.4444444444,0.3333333333,0.1111111111,0,0,0,0.1111111111
RA Jadeja,STR Binny,0.5,0.5,0,0,0,0,0
Yuvraj Singh,JO Holder,0.5555555556,0,0,0,0.2222222222,0,0.2222222222
KA Pollard,R Sathish,0.3333333333,0,0.1666666667,0,0,0.5,0
KA Pollard,PV Tambe,0.5,0,0,0,0,0,0.5
DJ Bravo,Yuvraj Singh,0.2857142857,0.4285714286,0.2857142857,0,0,0,0
F du Plessis,Mustafizur Rahman,1,0,0,0,0,0,0
SE Marsh,Harbhajan Singh,0.3076923077,0.5384615385,0,0,0.0769230769,0.0769230769,0
MM Sharma,P Kumar,0.3333333333,0.3333333333,0,0,0,0,0.3333333333
F du Plessis,Shakib Al Hasan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333
V Kohli,I Sharma,0.3333333333,0.3333333333,0,0,0.2666666667,0.0666666667,0
V Kohli,CR Brathwaite,0.1,0.8,0,0,0.1,0,0
KK Nair,A Zampa,0.2,0.4,0.3,0,0,0,0.1
RV Uthappa,KJ Abbott,0.2,0.4,0,0,0.4,0,0
SK Raina,KH Pandya,0.125,0.5,0,0,0.375,0,0
CH Gayle,M Morkel,0.5,0.0833333333,0,0,0.25,0.0833333333,0.0833333333
KL Rahul,UT Yadav,0.3333333333,0.5,0,0,0.1666666667,0,0
M Vijay,IK Pathan,0.4545454545,0.2727272727,0.1818181818,0,0.0909090909,0,0
G Gambhir,A Mishra,0,1,0,0,0,0,0
DA Warner,SK Raina,0.1538461538,0.5384615385,0,0,0.2307692308,0.0769230769,0
KD Karthik,UT Yadav,0.25,0.375,0.125,0,0.125,0.125,0
AR Patel,DJ Bravo,0.4,0,0.4,0,0,0,0.2
DJ Hooda,CH Morris,0.3333333333,0.6666666667,0,0,0,0,0
AB de Villiers,HH Pandya,0,0.6666666667,0,0,0,0.3333333333,0
DJ Hooda,AF Milne,0.25,0.5,0,0,0.25,0,0
A Mishra,GB Hogg,0.7142857143,0.1428571429,0,0,0,0,0.1428571429
Sachin Baby,MC Henriques,0.6,0.2,0,0,0.2,0,0
NV Ojha,M Ashwin,0,1,0,0,0,0,0
RR Pant,S Kaushik,0.4444444444,0.2222222222,0.1111111111,0,0.2222222222,0,0
SA Yadav,B Kumar,0.3333333333,0,0.3333333333,0,0.3333333333,0,0
SK Raina,Mustafizur Rahman,0,0.8333333333,0,0,0.1666666667,0,0
KC Cariappa,CH Gayle,0,0.8,0,0,0,0.2,0
WP Saha,A Mishra,0.3333333333,0.4166666667,0,0,0.25,0,0
S Dhawan,YS Chahal,0.25,0.25,0.25,0,0,0,0.25
Yuvraj Singh,TG Southee,0.2,0.4,0.2,0,0,0.2,0
BB McCullum,KW Richardson,0.3333333333,0.1111111111,0,0,0.3333333333,0.2222222222,0
CH Gayle,AD Russell,0.6363636364,0.1818181818,0,0,0,0.1818181818,0
M Vijay,P Kumar,0.375,0.1875,0.0625,0.0625,0.3125,0,0
SK Raina,SR Watson,0.5,0.3,0,0,0.1,0,0.1
YK Pathan,A Zampa,0.6666666667,0.3333333333,0,0,0,0,0
AT Rayudu,PV Tambe,0.4285714286,0.2857142857,0.1428571429,0,0,0.1428571429,0
MK Pandey,Bipul Sharma,0.1666666667,0.6666666667,0,0,0,0.1666666667,0
M Vijay,S Ladda,0.375,0.375,0.125,0,0.125,0,0
UT Yadav,CH Morris,0,1,0,0,0,0,0
KS Williamson,NM Coulter-Nile,0,1,0,0,0,0,0
JP Duminy,TG Southee,0,1,0,0,0,0,0
RA Jadeja,MC Henriques,0.1666666667,0.5,0.1666666667,0,0.1666666667,0,0
KL Rahul,A Mishra,0,0.2,0.4,0,0.4,0,0
RA Jadeja,PP Chawla,0.5714285714,0,0.1428571429,0,0,0.1428571429,0.1428571429
DA Miller,MC Henriques,0.3333333333,0.3333333333,0,0,0.1666666667,0,0.1666666667
SS Tiwary,CJ Jordan,0.4,0.4,0,0,0.2,0,0
PP Chawla,NLTC Perera,0.25,0,0.25,0,0.25,0,0.25
SV Samson,AR Patel,0.1538461538,0.6923076923,0.0769230769,0,0,0,0.0769230769
AB de Villiers,KC Cariappa,0,0.8333333333,0.1666666667,0,0,0,0
JP Faulkner,JJ Bumrah,0.4,0.4,0,0,0.2,0,0
AD Russell,NLTC Perera,0.3333333333,0.3333333333,0,0,0,0,0.3333333333
AR Patel,SP Narine,0,1,0,0,0,0,0
S Dhawan,UT Yadav,0.3333333333,0.6666666667,0,0,0,0,0
MJ McClenaghan,Sandeep Sharma,0.6666666667,0,0,0,0,0,0.3333333333
DA Miller,CH Morris,0.5,0.5,0,0,0,0,0
D Wiese,Mohammed Shami,0,0.5,0.5,0,0,0,0
AJ Finch,Iqbal Abdulla,0.5,0,0,0,0.25,0,0.25
CH Gayle,BCJ Cutting,0.3,0.3,0,0,0.1,0.2,0.1
KJ Abbott,NLTC Perera,0,1,0,0,0,0,0
MP Stoinis,JP Faulkner,0.3333333333,0.2222222222,0.2222222222,0,0.2222222222,0,0
Shakib Al Hasan,Harbhajan Singh,0,1,0,0,0,0,0
Shakib Al Hasan,DR Smith,0.6666666667,0.2,0,0,0.0666666667,0,0.0666666667
V Kohli,CH Morris,0.4,0.4,0.1333333333,0,0.0666666667,0,0
HH Pandya,DS Kulkarni,0.5714285714,0.2857142857,0,0,0,0,0.1428571429
AT Rayudu,Bipul Sharma,0.3333333333,0.5,0.0833333333,0,0,0.0833333333,0
CH Gayle,Z Khan,0.7142857143,0.1428571429,0,0,0,0,0.1428571429
SK Raina,Shakib Al Hasan,0.6666666667,0,0,0,0.3333333333,0,0
DS Kulkarni,JJ Bumrah,0,0.5,0,0,0.5,0,0
AJ Finch,HH Pandya,0.75,0.25,0,0,0,0,0
N Rana,Sandeep Sharma,0.8333333333,0.1666666667,0,0,0,0,0
EJG Morgan,CR Brathwaite,0,1,0,0,0,0,0
HM Amla,MC Henriques,0.1,0.5,0.1,0,0.2,0.1,0
Yuvraj Singh,Kuldeep Yadav,0.3076923077,0.0769230769,0.0769230769,0,0.3076923077,0.2307692308,0
RG Sharma,NLTC Perera,0.3333333333,0.3333333333,0.0666666667,0,0.2,0.0666666667,0
MK Pandey,AB Dinda,0,0,0.6666666667,0,0.3333333333,0,0
AB de Villiers,A Nehra,0.5,0.125,0,0,0.25,0.125,0
AJ Finch,Yuvraj Singh,0.1666666667,0.8333333333,0,0,0,0,0
KL Rahul,SB Jakati,0.2857142857,0.5714285714,0,0,0,0.1428571429,0
DJ Hooda,YS Chahal,0.6,0.2,0,0,0,0,0.2
RA Jadeja,MM Sharma,0.6,0.2,0.2,0,0,0,0
JC Buttler,AD Russell,0.1818181818,0.3636363636,0,0,0.1818181818,0.1818181818,0.0909090909
G Gambhir,P Kumar,0.5454545455,0.1818181818,0.1818181818,0,0,0,0.0909090909
AJ Finch,AR Patel,0.25,0.625,0,0,0.125,0,0
MK Pandey,B Kumar,0.3333333333,0.4444444444,0,0,0,0,0.2222222222
KL Rahul,Mustafizur Rahman,0,0,1,0,0,0,0
DA Miller,Mohammed Shami,0.2,0.2,0.4,0,0.2,0,0
M Vijay,Mohammed Shami,0.25,0.25,0,0,0.5,0,0
R Bhatia,RA Jadeja,1,0,0,0,0,0,0
RR Pant,MC Henriques,0.375,0.375,0.125,0,0.125,0,0
KH Pandya,Mohammed Shami,0.6,0.2,0,0,0.2,0,0
DJ Hooda,R Ashwin,0.5,0,0,0,0,0,0.5
M Vijay,DL Chahar,0,0.6,0,0,0.2,0.2,0
RA Jadeja,S Aravind,0.1666666667,0.6666666667,0,0,0.1666666667,0,0
MC Henriques,A Mishra,0.25,0.25,0.5,0,0,0,0
AM Rahane,NM Coulter-Nile,0.4,0.3,0.1,0,0.2,0,0
DA Miller,S Kaushik,0.4545454545,0.3636363636,0.1818181818,0,0,0,0
S Nadeem,R Vinay Kumar,1,0,0,0,0,0,0
Sachin Baby,UT Yadav,0.4285714286,0.1428571429,0,0,0.2857142857,0.1428571429,0
AT Rayudu,VR Aaron,0.3333333333,0.4166666667,0,0,0.0833333333,0.0833333333,0.0833333333
SA Yadav,HH Pandya,0,1,0,0,0,0,0
M Vijay,JJ Bumrah,0.5,0.5,0,0,0,0,0
KD Karthik,CH Morris,0.4285714286,0.4285714286,0,0,0.1428571429,0,0
RR Pant,MJ McClenaghan,0.75,0.25,0,0,0,0,0
Sandeep Sharma,P Kumar,0,1,0,0,0,0,0
GJ Maxwell,Shakib Al Hasan,0.375,0.5,0,0,0,0.125,0
DJ Bravo,M Ashwin,0.3333333333,0.6666666667,0,0,0,0,0
SK Raina,KW Richardson,0.25,0.5,0,0,0.25,0,0
GJ Maxwell,R Ashwin,0.25,0.25,0,0,0.25,0.25,0
KH Pandya,MP Stoinis,0.3333333333,0.1666666667,0.1666666667,0,0.1666666667,0,0.1666666667
JJ Bumrah,MM Sharma,0,1,0,0,0,0,0
SPD Smith,Harbhajan Singh,0,1,0,0,0,0,0
B Kumar,AD Russell,1,0,0,0,0,0,0
V Kohli,A Ashish Reddy,0.25,0.75,0,0,0,0,0
DA Warner,RP Singh,0.6666666667,0.1111111111,0,0,0,0.1111111111,0.1111111111
KD Karthik,CJ Jordan,0.4545454545,0.2727272727,0.0909090909,0,0,0,0.1818181818
AB de Villiers,I Sharma,0.4,0.2,0,0,0.2,0.2,0
MC Henriques,DR Smith,0.5,0,0,0,0,0,0.5
KL Rahul,Z Khan,0.3333333333,0.6666666667,0,0,0,0,0
MA Agarwal,R Vinay Kumar,0.5,0,0,0,0,0,0.5
RV Uthappa,Swapnil Singh,0.1111111111,0.6666666667,0,0,0.1111111111,0.1111111111,0
UT Khawaja,KJ Abbott,0.5,0.5,0,0,0,0,0
G Gambhir,DJ Hooda,0.4,0.3,0.1,0,0,0.1,0.1
BB McCullum,Harbhajan Singh,0.3333333333,0.1666666667,0,0,0.3333333333,0,0.1666666667
RA Jadeja,Imran Tahir,0.6666666667,0.3333333333,0,0,0,0,0
KH Pandya,Z Khan,0.3333333333,0.3333333333,0.0833333333,0,0.1666666667,0.0833333333,0
DJ Hooda,Shakib Al Hasan,0,1,0,0,0,0,0
WP Saha,BCJ Cutting,0.3333333333,0.3333333333,0,0,0.3333333333,0,0
AJ Finch,CH Gayle,0.7142857143,0.2857142857,0,0,0,0,0
NLTC Perera,SP Narine,0.5555555556,0.1111111111,0.3333333333,0,0,0,0
V Kohli,JJ Bumrah,0.25,0.5,0,0,0.25,0,0
SR Watson,NLTC Perera,0.1428571429,0.1428571429,0,0,0.7142857143,0,0
SA Yadav,A Mishra,0,1,0,0,0,0,0
S Gopal,R Bhatia,1,0,0,0,0,0,0
V Kohli,J Yadav,0.4,0.2,0.2,0,0.2,0,0
S Gopal,MR Marsh,0.6666666667,0.3333333333,0,0,0,0,0
AM Rahane,SB Jakati,0.2,0.4,0,0,0.4,0,0
B Kumar,Z Khan,0,0.5,0,0,0.5,0,0
KK Nair,PP Chawla,0.25,0.5,0,0,0.25,0,0
KH Pandya,Imran Tahir,0.0625,0.375,0.125,0.0625,0.25,0.125,0
AR Patel,CR Brathwaite,0.7,0.2,0,0,0.1,0,0
Sachin Baby,TG Southee,0.5,0.25,0,0,0.25,0,0
MK Pandey,R Ashwin,0.3333333333,0.3333333333,0,0.3333333333,0,0,0
G Gambhir,NM Coulter-Nile,0.5833333333,0.25,0,0,0.1666666667,0,0
Harbhajan Singh,BB Sran,0.5,0.5,0,0,0,0,0
TG Southee,CH Morris,0,1,0,0,0,0,0
